MerchantId,PaymentType,MerchantReferenceId,PhonePeReferenceId,StoreId,StoreName,TerminalId,TerminalName,From,Instrument,CreationDate,TransactionDate,SettlementDate,BankReferenceNo,Amount,Fee,IGST,CGST,SGST
ABFRLPETERENGLAND,PAYMENT,66129-6612901-20230605134315,T2306051913327856100373,66129,Peter England,6612901,6612901,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,5695.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66129-6612901-20230605125147,T2306051821588400309863,66129,Peter England,6612901,6612901,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3098.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66144-6614401-20230605142328,T2306051953427047807611,66144,Peter England,6614401,6614401,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1698.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66129-6612901-20230605083754,T2306051408117847394712,66129,Peter England,6612901,6612901,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,99.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66129-6612901-20230605143257,T2306052003152725420845,66129,Peter England,6612901,6612901,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3097.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66144-6614401-20230605060501,T2306051135239868077297,66144,Peter England,6614401,6614401,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3598.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66144-6614401-20230605084826,T2306051418379138090752,66144,Peter England,6614401,6614401,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3198.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,39838-3983801-20230605084020,T2306051410438268041424,39838,Allen Solly,3983801,3983801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,17292.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,31228-3122801-20230605154220,T2306052112362899006722,31228,Allen Solly Angul,3122801,3122801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,1999.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,27202-2720201-20230605061514,T2306051145342712024672,27202,27202,2720201,2720201,PhonePe Private Limited,WALLET_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,1000.000000,-14.000000,0.000000,-1.260000,-1.260000
ABFRLVANHEUSEN,PAYMENT,27202-2720201-20230605143531,T2306052005382574534955,27202,27202,2720201,2720201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,2799.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,27202-2720201-20230605102801,T2306051558210299112997,27202,27202,2720201,2720201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,1499.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,27202-2720201-20230605061514,T2306051145342712024672,27202,27202,2720201,2720201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,7614.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,15335-1533501-20230605155958,T2306052130141589296863,15335,Louis Philippe Krishna Nagar,1533501,1533501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,185.900000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,15335-1533501-20230605084211,T2306051412180827737102,15335,Louis Philippe Krishna Nagar,1533501,1533501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,398.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66465-6646501-20230605103153,T2306051602027208849793,66465,Pe Red Pe-Red Anakapalle,6646501,6646501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,227.310000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63992-6399201-20230605115202,T2306051722299012947361,63992,Peter England,6399201,6399201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,2298.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63992-6399201-20230605124019,T2306051810332758227710,63992,Peter England,6399201,6399201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,157.880000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63992-6399201-20230605144339,T2306052013478305601189,63992,Peter England,6399201,6399201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,2498.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,34862-3486201-20230605132033,T2306051850455673938435,34862,Allen Solly,3486201,3486201,PhonePe Private Limited,EGV_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,0.750000,-0.010500,0.000000,-0.000900,-0.000900
ABFRLALLENSOLLY,PAYMENT,34862-3486201-20230605132033,T2306051850455673938435,34862,Allen Solly,3486201,3486201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,1698.250000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,37285-3728501-20230605121142,T2306051742039128849070,37285,Allen Solly Orion Mall- Gorakhpur,3728501,3728501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,11095.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,37917-3791701-20230605112840,T2306051659072613858038,37917,37917,3791701,3791701,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,4498.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66352-6635201-20230605073126,T2306051301318632307439,66352,Peter England,6635201,6635201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,5096.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66352-6635201-20230605142652,T2306051957190590393310,66352,Peter England,6635201,6635201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3297.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66352-6635201-20230605123646,T2306051807023669754042,66352,Peter England,6635201,6635201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,6495.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66352-6635201-20230605155133,T2306052121501588881721,66352,Peter England,6635201,6635201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,799.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66352-6635201-20230605072647,T2306051257186922879308,66352,Peter England,6635201,6635201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,6295.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66352-6635201-20230605124326,T2306051813459341871904,66352,Peter England,6635201,6635201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3198.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63821-6382101-20230605144806,T2306052018555434399654,63821,Peter England,6382101,6382101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,897.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63821-6382101-20230605154312,T2306052113222970228205,63821,Peter England,6382101,6382101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3098.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,28165-2816501-20230605071713,T2306051247384762307366,28165,VAN HEUSEN,2816501,2816501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,4397.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,69792-6979201-20230605134447,T2306051915265495017809,69792,Peter England,6979201,6979201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,699.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,15340-1534001-20230605160542,T2306052135527162924241,15340,Louis Philippe Laxmipuram,1534001,1534001,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,3299.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,15340-1534001-20230605080027,T2306051330523329753024,15340,Louis Philippe Laxmipuram,1534001,1534001,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,449.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,15340-1534001-20230605141725,T2306051947368405028211,15340,Louis Philippe Laxmipuram,1534001,1534001,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,9773.290000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,15340-1534001-20230605083659,T2306051407144029061129,15340,Louis Philippe Laxmipuram,1534001,1534001,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,2299.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,15341-1534101-20230605100823,T2306051538327112096228,15341,Louis Philippe Sarbahal Road Jharsuguda,1534101,1534101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,6997.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,15341-1534101-20230605103618,T2306051606472434915967,15341,Louis Philippe Sarbahal Road Jharsuguda,1534101,1534101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,3798.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,15341-1534101-20230605121956,T2306051750063132879317,15341,Louis Philippe Sarbahal Road Jharsuguda,1534101,1534101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,2500.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,67282-6728201-20230605154957,T2306052120072115679585,67282,Pe Red Near Railway Station Post Office,6728201,6728201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3697.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,67282-6728201-20230605075809,T2306051328164035679753,67282,Pe Red Near Railway Station Post Office,6728201,6728201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,299.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,67282-6728201-20230605074902,T2306051319071894399897,67282,Pe Red Near Railway Station Post Office,6728201,6728201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,7993.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,67282-6728201-20230605074430,T2306051314386155380150,67282,Pe Red Near Railway Station Post Office,6728201,6728201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1798.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,67282-6728201-20230605120117,T2306051731305829944129,67282,Pe Red Near Railway Station Post Office,6728201,6728201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,2998.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66350-6635001-20230605122550,T2306051756028577922644,66350,Pe Blue Commercial Street,6635001,6635001,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,5798.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66200-6620001-20230605115109,T2306051721591472900718,66200,Peter England,6620001,6620001,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1049.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66200-6620001-20230605140238,T2306051933117385230782,66200,Peter England,6620001,6620001,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3397.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,39897-3989701-20230605071305,T2306051243202435074488,39897,Allen Solly Vv Mahal,3989701,3989701,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,8396.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,36721-3672101-20230605053916,T2306051109322055911870,36721,As Prime Nalgonda,3672101,3672101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,3998.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,36721-3672101-20230605141919,T2306051949294647922801,36721,As Prime Nalgonda,3672101,3672101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,13992.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,36721-3672101-20230605133040,T2306051900482434244762,36721,As Prime Nalgonda,3672101,3672101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,999.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,36721-3672101-20230605145001,T2306052020113155601419,36721,As Prime Nalgonda,3672101,3672101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,5095.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,36721-3672101-20230605160651,T2306052137365456475642,36721,As Prime Nalgonda,3672101,3672101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,1549.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,36721-3672101-20230605075748,T2306051328128882841175,36721,As Prime Nalgonda,3672101,3672101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,999.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,36721-3672101-20230605115944,T2306051730062074399440,36721,As Prime Nalgonda,3672101,3672101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,499.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,13793-1379301-20230605070946,T2306051239558365380131,13793,Louis Philippe,1379301,1379301,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,2799.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,13793-1379301-20230605165231,T2306052222421309275412,13793,Louis Philippe,1379301,1379301,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,13895.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,13793-1379301-20230605164432,T2306052214453225420849,13793,Louis Philippe,1379301,1379301,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,2699.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,11052-1105201-20230605131448,T2306051845082413437403,11052,Louis Philippe - Jungli Maharaj Road,1105201,1105201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,7597.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66532-6653201-20230605141015,T2306051941027591768646,66532,Pe Red Pe-Red Indapur,6653201,6653201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,300.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66532-6653201-20230605094538,T2306051515512842246448,66532,Pe Red Pe-Red Indapur,6653201,6653201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,2598.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63964-6396401-20230605103600,T2306051606087562879530,63964,Peter England,6396401,6396401,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1299.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63964-6396401-20230605152837,T2306052058470285420693,63964,Peter England,6396401,6396401,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1799.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,13255-1325501-20230605155416,T2306052124460687394200,13255,Louis Philippe - Kakathiya University Road,1325501,1325501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,12776.300000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,13255-1325501-20230605134835,T2306051919116719061088,13255,Louis Philippe - Kakathiya University Road,1325501,1325501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,5498.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,13255-1325501-20230605134227,T2306051912326318077454,13255,Louis Philippe - Kakathiya University Road,1325501,1325501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,149.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,13255-1325501-20230605151102,T2306052041158705380495,13255,Louis Philippe - Kakathiya University Road,1325501,1325501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,2999.500000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,13255-1325501-20230605105517,T2306051625279155124940,13255,Louis Philippe - Kakathiya University Road,1325501,1325501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,549.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,13255-1325501-20230605155915,T2306052129509349061997,13255,Louis Philippe - Kakathiya University Road,1325501,1325501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,2449.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,13255-1325501-20230605130719,T2306051837433597096295,13255,Louis Philippe - Kakathiya University Road,1325501,1325501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,3398.500000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,13255-1325501-20230605150419,T2306052034275646291721,13255,Louis Philippe - Kakathiya University Road,1325501,1325501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,19247.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,13255-1325501-20230605124650,T2306051817030911075859,13255,Louis Philippe - Kakathiya University Road,1325501,1325501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,747.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,13255-1325501-20230605114938,T2306051720228944366607,13255,Louis Philippe - Kakathiya University Road,1325501,1325501,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,6249.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,37806-3780602-20230605074524,T2306051315499154366850,37806,37806,3780602,3780602,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,46.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66400-6640001-20230605103606,T2306051606359806802685,66400,Pe Blue Meridian Tower,6640001,6640001,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,100.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66400-6640001-20230605082717,T2306051357245890274567,66400,Pe Blue Meridian Tower,6640001,6640001,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,11594.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,15351-1535101-20230605052254,T2306051053084050872971,15351,Louis Philippe Narnaul,1535101,1535101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,1649.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66450-6645001-20230605080708,T2306051337491015966225,66450,Pe Blue  Orion Uptown Mall,6645001,6645001,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3695.000000,0.000000,0.000000,0.000000,0.000000
