"Sales Date","Deposit Date","Store ID","Retek Code",Brand,"Bank Drop ID","Tender Amount","BankDrop Amount","Deposit Amount","Tender Difference[Tender-Deposit]","Pending Difference","Reconcilied Difference",Status,"Reconciliation Status"
10-04-2024,10-04-2024,6119,66119,"PE RED",,.00,.00,8000.00,-8000.00,-8000.00,,"Not Matched",Pending
10-04-2024,10-04-2024,6133,66133,"PE RED",,.00,.00,80400.00,-80400.00,-80400.00,,"Not Matched",Pending
10-04-2024,10-04-2024,6143,66143,"PE RED",,.00,.00,10710.00,-10710.00,-10710.00,,"Not Matched",Pending
10-04-2024,10-04-2024,6075,66075,"PE BLUE",,.00,.00,31060.00,-31060.00,-31060.00,,"Not Matched",Pending
10-04-2024,10-04-2024,6073,66073,"PE RED",,.00,.00,15200.00,-15200.00,-15200.00,,"Not Matched",Pending
10-04-2024,10-04-2024,6088,86088,"ALLEN SOLLY VALUE STORE",,.00,.00,7670.00,-7670.00,-7670.00,,"Not Matched",Pending
10-04-2024,10-04-2024,6096,66096,"PE RED",,.00,.00,4545.00,-4545.00,-4545.00,,"Not Matched",Pending
10-04-2024,10-04-2024,6092,66092,"PE RED",6609200520,2847.00,7550.00,7550.00,-4703.00,-4703.00,,"Not Matched",Pending
10-04-2024,10-04-2024,6117,86117,"ALLEN SOLLY VALUE STORE",,.00,.00,30660.00,-30660.00,-30660.00,,"Not Matched",Pending
10-04-2024,10-04-2024,6114,86114,"LOUIS PHILIPPE VALUE STORE",,.00,.00,53140.00,-53140.00,-53140.00,,"Not Matched",Pending
10-04-2024,10-04-2024,6120,66120,"PE RED",6612000104,15031.00,8100.00,8100.00,6931.00,6931.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5885,85885,"LOUIS PHILIPPE VALUE STORE",8588500016,3924.00,5000.00,5000.00,-1076.00,-1076.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5956,65956,"PE BLUE",,.00,.00,42970.00,-42970.00,-42970.00,,"Not Matched",Pending
10-04-2024,15-04-2024,5894,65894,"PE RED",6589400010,26427.00,24430.00,24430.00,1997.00,1997.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5909,65909,"PE RED",,.00,.00,1800.00,-1800.00,-1800.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5909,65909,"PE RED",,.00,.00,16620.00,-16620.00,-16620.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5909,65909,"PE RED",,.00,.00,1520.00,-1520.00,-1520.00,,"Not Matched",Pending
10-04-2024,10-04-2024,6043,66043,"PE RED",6604300307,9695.00,2900.00,2900.00,6795.00,6795.00,,"Not Matched",Pending
10-04-2024,10-04-2024,6039,66039,"PE RED",,.00,.00,8924.00,-8924.00,-8924.00,,"Not Matched",Pending
10-04-2024,10-04-2024,6062,86062,"LOUIS PHILIPPE VALUE STORE",8606200351,16695.00,5000.00,5000.00,11695.00,11695.00,,"Not Matched",Pending
10-04-2024,10-04-2024,6058,66058,"PE RED",,.00,.00,18588.00,-18588.00,-18588.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5864,35864,"ALLEN SOLLY",,.00,.00,2300.00,-2300.00,-2300.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5861,85861,"ALLEN SOLLY VALUE STORE",,.00,.00,21700.00,-21700.00,-21700.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5847,65847,"PE RED",6584700034,15039.00,12000.00,12000.00,3039.00,3039.00,,"Not Matched",Pending
10-04-2024,12-04-2024,5813,65813,"PE BLUE",6581300100,13293.00,13100.00,13100.00,193.00,193.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5810,15810,"LOUIS PHILIPPE",,.00,.00,17424.00,-17424.00,-17424.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5822,65822,"PE BLUE",,.00,.00,25240.00,-25240.00,-25240.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5839,85839,"LOUIS PHILIPPE VALUE STORE",,.00,.00,16273.00,-16273.00,-16273.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5840,85840,"LOUIS PHILIPPE VALUE STORE",,.00,.00,186170.00,-186170.00,-186170.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5807,45807,"PLANET FASHION",,.00,.00,11395.00,-11395.00,-11395.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5801,25801,"VAN HEUSEN",,.00,.00,14200.00,-14200.00,-14200.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5798,35798,"ALLEN SOLLY",,.00,.00,28000.00,-28000.00,-28000.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5797,35797,"ALLEN SOLLY",,.00,.00,18810.00,-18810.00,-18810.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5795,35795,"ALLEN SOLLY",,.00,.00,45720.00,-45720.00,-45720.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5779,35779,"AS PRIME",3577900027,60347.00,1290.00,1290.00,59057.00,59057.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5785,85785,"PEM VALUE STORE",8578500072,6200.00,50300.00,50300.00,-44100.00,-44100.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5746,25746,"VAN HEUSEN",2574600103,2299.00,19900.00,19900.00,-17601.00,-17601.00,,"Not Matched",Pending
10-04-2024,12-04-2024,5728,85728,"VAN HEUSEN VALUE STORE",8572800148,23993.00,49580.00,49580.00,-25587.00,-25587.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5741,65741,"PE RED",,.00,.00,13900.00,-13900.00,-13900.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5722,25722,"VH GOLD",,.00,.00,13150.00,-13150.00,-13150.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5713,35713,"ALLEN SOLLY",,.00,.00,10400.00,-10400.00,-10400.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5714,35714,"AS PRIME",,.00,.00,45030.00,-45030.00,-45030.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5733,25733,"VH GOLD",,.00,.00,10700.00,-10700.00,-10700.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5767,85767,"LOUIS PHILIPPE VALUE STORE",8576700135,63639.00,46700.00,46700.00,16939.00,16939.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5765,25765,"VH GOLD",,.00,.00,23300.00,-23300.00,-23300.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5775,85775,"LOUIS PHILIPPE VALUE STORE",8577500105,24096.00,10590.00,10590.00,13506.00,13506.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5759,65759,"PE RED",6575900043,300.00,550.00,550.00,-250.00,-250.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5751,65751,"PE RED",,.00,.00,23600.00,-23600.00,-23600.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5711,25711,"VH GOLD",2571100135,21063.00,13080.00,13080.00,7983.00,7983.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5704,15704,"LOUIS PHILIPPE",,.00,.00,25920.00,-25920.00,-25920.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5695,15695,"LOUIS PHILIPPE",,.00,.00,12920.00,-12920.00,-12920.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5683,65683,"PE RED",,.00,.00,24558.00,-24558.00,-24558.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5681,85681,"PEM VALUE STORE",,.00,.00,56700.00,-56700.00,-56700.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5681,85681,"PEM VALUE STORE",,.00,.00,27250.00,-27250.00,-27250.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5687,15687,"LOUIS PHILIPPE",,.00,.00,149170.00,-149170.00,-149170.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5686,15686,"LP ALL STAR",,.00,.00,34680.00,-34680.00,-34680.00,,"Not Matched",Pending
10-04-2024,12-04-2024,5660,35660,"AS PRIME",3566000106,3298.00,8190.00,8190.00,-4892.00,-4892.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5676,15676,"LOUIS PHILIPPE",,.00,.00,11200.00,-11200.00,-11200.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5679,85679,"PEM VALUE STORE",,.00,.00,18550.00,-18550.00,-18550.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5668,35668,"ALLEN SOLLY",,.00,.00,31874.00,-31874.00,-31874.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5670,85670,"PEM VALUE STORE",,.00,.00,17290.00,-17290.00,-17290.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5663,15663,"LOUIS PHILIPPE",,.00,.00,42920.00,-42920.00,-42920.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5656,85656,"SIMON CARTER VALUE STORE",,.00,.00,7220.00,-7220.00,-7220.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5645,85645,"PEM VALUE STORE",,.00,.00,100810.00,-100810.00,-100810.00,,"Not Matched",Pending
10-04-2024,12-04-2024,5649,35649,"ALLEN SOLLY",3564900105,31114.00,30550.00,30550.00,564.00,564.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5644,85644,"LOUIS PHILIPPE VALUE STORE",,.00,.00,141960.00,-141960.00,-141960.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5635,85635,"LOUIS PHILIPPE VALUE STORE",,.00,.00,17620.00,-17620.00,-17620.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5617,85617,"VAN HEUSEN VALUE STORE",,.00,.00,9420.00,-9420.00,-9420.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5617,85617,"VAN HEUSEN VALUE STORE",,.00,.00,15500.00,-15500.00,-15500.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5610,65610,"PE RED",,.00,.00,9300.00,-9300.00,-9300.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5582,65582,"PE BLUE",,.00,.00,14300.00,-14300.00,-14300.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5584,65584,"PE RED",6558400137,7693.00,5700.00,5700.00,1993.00,1993.00,,"Not Matched",Pending
10-04-2024,12-04-2024,5549,15549,"LOUIS PHILIPPE",1554900129,11596.00,10500.00,10500.00,1096.00,1096.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5542,85542,"PEM VALUE STORE",,.00,.00,34000.00,-34000.00,-34000.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5561,25561,"VAN HEUSEN",,.00,.00,28400.00,-28400.00,-28400.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5552,65552,"PE BLUE",,.00,.00,2300.00,-2300.00,-2300.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5575,25575,"VAN HEUSEN",,.00,.00,3000.00,-3000.00,-3000.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5536,35536,"AS PRIME",,.00,.00,72990.00,-72990.00,-72990.00,,"Not Matched",Pending
10-04-2024,15-04-2024,5539,35539,"AS PRIME",3553900224,12412.00,21130.00,21130.00,-8718.00,-8718.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5530,35530,"ALLEN SOLLY",,.00,.00,14250.00,-14250.00,-14250.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5529,35529,"AS PRIME",,.00,.00,46840.00,-46840.00,-46840.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5521,25521,"VAN HEUSEN",,.00,.00,27800.00,-27800.00,-27800.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5527,15527,"LOUIS PHILIPPE",,.00,.00,62560.00,-62560.00,-62560.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5527,15527,"LOUIS PHILIPPE",,.00,.00,55240.00,-55240.00,-55240.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5488,85488,"VAN HEUSEN VALUE STORE",,.00,.00,49570.00,-49570.00,-49570.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5492,85492,"VAN HEUSEN VALUE STORE",8549200143,18842.00,4800.00,4800.00,14042.00,14042.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5495,35495,"ALLEN SOLLY",,.00,.00,13590.00,-13590.00,-13590.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5495,35495,"ALLEN SOLLY",,.00,.00,7640.00,-7640.00,-7640.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5511,85511,"VAN HEUSEN VALUE STORE",8551100214,22860.00,12000.00,12000.00,10860.00,10860.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5503,85503,"LOUIS PHILIPPE VALUE STORE",,.00,.00,47000.00,-47000.00,-47000.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5476,65476,"PE RED",6547600232,11211.00,10390.00,10390.00,821.00,821.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5468,35468,"ALLEN SOLLY",,.00,.00,3500.00,-3500.00,-3500.00,,"Not Matched",Pending
10-04-2024,15-04-2024,5461,85461,"LOUIS PHILIPPE VALUE STORE",8546100278,12096.00,6500.00,6500.00,5596.00,5596.00,,"Not Matched",Pending
10-04-2024,12-04-2024,5386,15386,"LOUIS PHILIPPE",1538600682,49618.00,49500.00,49500.00,118.00,118.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5387,15387,"LOUIS PHILIPPE",,.00,.00,52420.00,-52420.00,-52420.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5378,15378,"LOUIS PHILIPPE",,.00,.00,41790.00,-41790.00,-41790.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5460,85460,"ALLEN SOLLY VALUE STORE",,.00,.00,22200.00,-22200.00,-22200.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5346,15346,"LOUIS PHILIPPE",,.00,.00,64160.00,-64160.00,-64160.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5344,15344,"LOUIS PHILIPPE",,.00,.00,31500.00,-31500.00,-31500.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5345,15345,"LOUIS PHILIPPE",,.00,.00,23520.00,-23520.00,-23520.00,,"Not Matched",Pending
10-04-2024,12-04-2024,4990,34990,"ALLEN SOLLY",3499000677,6896.00,7000.00,7000.00,-104.00,-104.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5361,15361,"LOUIS PHILIPPE",1536100667,35842.00,16390.00,16390.00,19452.00,19452.00,,"Not Matched",Pending
10-04-2024,10-04-2024,5349,15349,"LOUIS PHILIPPE",,.00,.00,15750.00,-15750.00,-15750.00,,"Not Matched",Pending
10-04-2024,10-04-2024,4961,34961,"ALLEN SOLLY",,.00,.00,7600.00,-7600.00,-7600.00,,"Not Matched",Pending
10-04-2024,10-04-2024,4897,84897,"VAN HEUSEN VALUE STORE",8489700322,7146.00,7500.00,7500.00,-354.00,-354.00,,"Not Matched",Pending
10-04-2024,10-04-2024,4891,34891,"ALLEN SOLLY",,.00,.00,31000.00,-31000.00,-31000.00,,"Not Matched",Pending
10-04-2024,10-04-2024,4895,34895,"ALLEN SOLLY",3489500705,29753.00,160.00,160.00,29593.00,29593.00,,"Not Matched",Pending
10-04-2024,10-04-2024,4887,34887,"AS PRIME",,.00,.00,11650.00,-11650.00,-11650.00,,"Not Matched",Pending
10-04-2024,10-04-2024,4889,34889,"AS PRIME",,.00,.00,23150.00,-23150.00,-23150.00,,"Not Matched",Pending
10-04-2024,10-04-2024,4884,34884,"AS PRIME",,.00,.00,62628.00,-62628.00,-62628.00,,"Not Matched",Pending
10-04-2024,10-04-2024,4886,34886,"ALLEN SOLLY",,.00,.00,2500.00,-2500.00,-2500.00,,"Not Matched",Pending
10-04-2024,10-04-2024,4879,34879,"ALLEN SOLLY",,.00,.00,25500.00,-25500.00,-25500.00,,"Not Matched",Pending
10-04-2024,10-04-2024,4880,84880,"VAN HEUSEN VALUE STORE",8488000636,18333.00,34730.00,34730.00,-16397.00,-16397.00,,"Not Matched",Pending
10-04-2024,10-04-2024,4881,84881,"VAN HEUSEN VALUE STORE",,.00,.00,99820.00,-99820.00,-99820.00,,"Not Matched",Pending
10-04-2024,10-04-2024,4862,34862,"AS PRIME",,.00,.00,6980.00,-6980.00,-6980.00,,"Not Matched",Pending
10-04-2024,10-04-2024,4868,34868,"AS PRIME",,.00,.00,17240.00,-17240.00,-17240.00,,"Not Matched",Pending
10-04-2024,10-04-2024,4857,84857,"VAN HEUSEN VALUE STORE",,.00,.00,14900.00,-14900.00,-14900.00,,"Not Matched",Pending
10-04-2024,10-04-2024,4861,34861,"ALLEN SOLLY",,.00,.00,22940.00,-22940.00,-22940.00,,"Not Matched",Pending
10-04-2024,10-04-2024,4809,34809,"AS PRIME",,.00,.00,10100.00,-10100.00,-10100.00,,"Not Matched",Pending
10-04-2024,10-04-2024,4819,84819,"VAN HEUSEN VALUE STORE",,.00,.00,163500.00,-163500.00,-163500.00,,"Not Matched",Pending
10-04-2024,10-04-2024,4850,34850,"AS PRIME",,.00,.00,40050.00,-40050.00,-40050.00,,"Not Matched",Pending
10-04-2024,10-04-2024,4842,34842,"AS PRIME",,.00,.00,6900.00,-6900.00,-6900.00,,"Not Matched",Pending
10-04-2024,10-04-2024,4837,84837,"VAN HEUSEN VALUE STORE",,.00,.00,45370.00,-45370.00,-45370.00,,"Not Matched",Pending
10-04-2024,12-04-2024,4831,34831,"AS PRIME",3483100684,11696.00,7400.00,7400.00,4296.00,4296.00,,"Not Matched",Pending
10-04-2024,10-04-2024,4515,34515,"ALLEN SOLLY",3451500725,7684.00,76300.00,76300.00,-68616.00,-68616.00,,"Not Matched",Pending
10-04-2024,10-04-2024,4497,84497,"PEM VALUE STORE",,.00,.00,76450.00,-76450.00,-76450.00,,"Not Matched",Pending
10-04-2024,10-04-2024,4521,34521,"ALLEN SOLLY",,.00,.00,11100.00,-11100.00,-11100.00,,"Not Matched",Pending
10-04-2024,10-04-2024,4535,34535,"ALLEN SOLLY",,.00,.00,56260.00,-56260.00,-56260.00,,"Not Matched",Pending
10-04-2024,10-04-2024,4489,84489,"PEM VALUE STORE",8448900117,6281.00,1800.00,1800.00,4481.00,4481.00,,"Not Matched",Pending
10-04-2024,12-04-2024,4554,34554,"ALLEN SOLLY",3455400622,6297.00,1500.00,1500.00,4797.00,4797.00,,"Not Matched",Pending
10-04-2024,10-04-2024,4550,34550,"ALLEN SOLLY",,.00,.00,42190.00,-42190.00,-42190.00,,"Not Matched",Pending
10-04-2024,10-04-2024,4540,34540,"ALLEN SOLLY",,.00,.00,2500.00,-2500.00,-2500.00,,"Not Matched",Pending
10-04-2024,10-04-2024,4539,34539,"ALLEN SOLLY",,.00,.00,11660.00,-11660.00,-11660.00,,"Not Matched",Pending
10-04-2024,10-04-2024,4576,34576,"ALLEN SOLLY",,.00,.00,33140.00,-33140.00,-33140.00,,"Not Matched",Pending
10-04-2024,10-04-2024,4568,34568,"ALLEN SOLLY",,.00,.00,22930.00,-22930.00,-22930.00,,"Not Matched",Pending
10-04-2024,10-04-2024,4476,84476,"VAN HEUSEN VALUE STORE",,.00,.00,26000.00,-26000.00,-26000.00,,"Not Matched",Pending
10-04-2024,10-04-2024,4469,84469,"VAN HEUSEN VALUE STORE",,.00,.00,12700.00,-12700.00,-12700.00,,"Not Matched",Pending
10-04-2024,10-04-2024,4448,84448,"ALLEN SOLLY VALUE STORE",,.00,.00,7800.00,-7800.00,-7800.00,,"Not Matched",Pending
10-04-2024,10-04-2024,4450,84450,"VAN HEUSEN VALUE STORE",,.00,.00,8700.00,-8700.00,-8700.00,,"Not Matched",Pending
10-04-2024,10-04-2024,4451,84451,"VAN HEUSEN VALUE STORE",,.00,.00,11850.00,-11850.00,-11850.00,,"Not Matched",Pending
10-04-2024,10-04-2024,4467,84467,"PEM VALUE STORE",,.00,.00,35420.00,-35420.00,-35420.00,,"Not Matched",Pending
10-04-2024,10-04-2024,4412,84412,"ALLEN SOLLY VALUE STORE",,.00,.00,35350.00,-35350.00,-35350.00,,"Not Matched",Pending
10-04-2024,11-04-2024,4411,84411,"PEM VALUE STORE",8441100521,4232.00,23700.00,23700.00,-19468.00,-19468.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3990,63990,"PE RED",,.00,.00,5390.00,-5390.00,-5390.00,,"Not Matched",Pending
10-04-2024,10-04-2024,4442,84442,"ALLEN SOLLY VALUE STORE",,.00,.00,27500.00,-27500.00,-27500.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3924,63924,"PE RED",,.00,.00,8165.00,-8165.00,-8165.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3915,63915,"PE RED",,.00,.00,21700.00,-21700.00,-21700.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3909,63909,"PE RED",,.00,.00,11400.00,-11400.00,-11400.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3907,63907,"PE RED",,.00,.00,30304.00,-30304.00,-30304.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3901,63901,"PE RED",,.00,.00,4434.00,-4434.00,-4434.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3943,63943,"PE RED",,.00,.00,4920.00,-4920.00,-4920.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3944,63944,"PE BLUE",,.00,.00,1400.00,-1400.00,-1400.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3958,63958,"PE BLUE",,.00,.00,12230.00,-12230.00,-12230.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3957,63957,"PE RED",,.00,.00,5000.00,-5000.00,-5000.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3987,63987,"PE RED",,.00,.00,15500.00,-15500.00,-15500.00,,"Not Matched",Pending
10-04-2024,12-04-2024,3839,63839,"PE BLUE",6383900710,14916.00,14810.00,14810.00,106.00,106.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3983,63983,"PE RED",,.00,.00,8491.00,-8491.00,-8491.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3811,63811,"PE RED",,.00,.00,10100.00,-10100.00,-10100.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3807,63807,"PE BLUE",,.00,.00,6800.00,-6800.00,-6800.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3831,63831,"PE RED",,.00,.00,5250.00,-5250.00,-5250.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3830,63830,"PE BLUE",,.00,.00,23700.00,-23700.00,-23700.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3786,13786,"LOUIS PHILIPPE",,.00,.00,16950.00,-16950.00,-16950.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3868,63868,"PE RED",6386800616,12590.00,1000.00,1000.00,11590.00,11590.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3880,63880,"PE RED",,.00,.00,23800.00,-23800.00,-23800.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3838,63838,"PE RED",6383800395,13539.00,28600.00,28600.00,-15061.00,-15061.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3849,63849,"PE BLUE",,.00,.00,16050.00,-16050.00,-16050.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3842,63842,"PE RED",,.00,.00,45220.00,-45220.00,-45220.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3862,63862,"PE RED",,.00,.00,10091.00,-10091.00,-10091.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3855,63855,"PE RED",,.00,.00,16722.00,-16722.00,-16722.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3859,63859,"PE BLUE",,.00,.00,24830.00,-24830.00,-24830.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3701,13701,"LOUIS PHILIPPE",,.00,.00,3000.00,-3000.00,-3000.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3710,13710,"LOUIS PHILIPPE",,.00,.00,25450.00,-25450.00,-25450.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3716,13716,"LOUIS PHILIPPE",,.00,.00,77370.00,-77370.00,-77370.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3698,63698,"PE RED",,.00,.00,53630.00,-53630.00,-53630.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3696,63696,"PE RED",,.00,.00,16290.00,-16290.00,-16290.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3671,63671,"PE BLUE",,.00,.00,25050.00,-25050.00,-25050.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3671,63671,"PE BLUE",,.00,.00,81500.00,-81500.00,-81500.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3671,63671,"PE BLUE",,.00,.00,9350.00,-9350.00,-9350.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3745,13745,"LOUIS PHILIPPE",,.00,.00,56600.00,-56600.00,-56600.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3745,13745,"LOUIS PHILIPPE",,.00,.00,57630.00,-57630.00,-57630.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3739,13739,"LOUIS PHILIPPE",,.00,.00,57700.00,-57700.00,-57700.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3740,13740,"LOUIS PHILIPPE",,.00,.00,13550.00,-13550.00,-13550.00,,"Not Matched",Pending
10-04-2024,12-04-2024,3672,63672,"PE BLUE",6367200612,6176.00,6000.00,6000.00,176.00,176.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3669,63669,"PE RED",,.00,.00,8250.00,-8250.00,-8250.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3608,63608,"PE BLUE",,.00,.00,11890.00,-11890.00,-11890.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3603,63603,"PE RED",,.00,.00,60600.00,-60600.00,-60600.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3516,53516,"SIMON CARTER",,.00,.00,38700.00,-38700.00,-38700.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3616,63616,"PE BLUE",,.00,.00,21200.00,-21200.00,-21200.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3631,63631,"PE RED",,.00,.00,5950.00,-5950.00,-5950.00,,"Not Matched",Pending
10-04-2024,12-04-2024,3632,63632,"PE RED",6363200630,5329.00,15000.00,15000.00,-9671.00,-9671.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3503,53503,"SIMON CARTER",5350300733,13495.00,19950.00,19950.00,-6455.00,-6455.00,,"Not Matched",Pending
10-04-2024,18-04-2024,3440,43440,"PLANET FASHION",4344000343,6510.00,7000.00,7000.00,-490.00,-490.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3439,43439,"PLANET FASHION",,.00,.00,39600.00,-39600.00,-39600.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3513,53513,"SIMON CARTER",,.00,.00,48400.00,-48400.00,-48400.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3512,53512,"SIMON CARTER",,.00,.00,29700.00,-29700.00,-29700.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3041,13041,"LOUIS PHILIPPE",1304100696,141975.00,7300.00,7300.00,134675.00,134675.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3016,13016,"LOUIS PHILIPPE",,.00,.00,36080.00,-36080.00,-36080.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3090,13090,"LOUIS PHILIPPE",,.00,.00,97820.00,-97820.00,-97820.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3268,13268,"LOUIS PHILIPPE",,.00,.00,21040.00,-21040.00,-21040.00,,"Not Matched",Pending
10-04-2024,10-04-2024,3269,13269,"LOUIS PHILIPPE",,.00,.00,85700.00,-85700.00,-85700.00,,"Not Matched",Pending
