"Unique ID","Sales Date","Deposit Date","Store ID","Retek Code",TID,"Collection Bank","Deposit Amount"
2774223,,2024-11-13,,,72488874,"AMEX Card",949.00
2774218,,2024-11-13,,,72488856,"AMEX Card",18198.60
2774270,,2024-11-13,,,72473883,"AMEX Card",9296.00
2774338,,2024-11-13,,,72475261,"AMEX Card",10047.00
2774342,,2024-11-13,,,72475331,"AMEX Card",1599.00
2774397,,2024-11-13,,,VPOS1247,"AMEX Card",8553.00
2774398,,2024-11-13,,,VPOS1247,"AMEX Card",19350.00
2774530,,2024-11-13,,,VPOS1247,"AMEX Card",4360.00
2774531,,2024-11-13,,,VPOS1247,"AMEX Card",21500.00
2774576,,2024-11-13,,,72492773,"AMEX Card",16495.00
2774582,,2024-11-13,,,72506774,"AMEX Card",1599.00
2774583,,2024-11-13,,,72506774,"AMEX Card",3898.00
2774596,,2024-11-13,,,VPOS1247,"AMEX Card",1.00
2774597,,2024-11-13,,,VPOS1247,"AMEX Card",2286.00
2781982,,2024-11-13,,,21387593,"SBI Card",18893.00
2781983,,2024-11-13,,,21387593,"SBI Card",6098.00
2781980,,2024-11-13,,,21387593,"SBI Card",13694.00
2781426,,2024-11-13,,,21234739,"SBI Card",2499.00
2781375,,2024-11-13,,,21234739,"SBI Card",2499.00
2781381,,2024-11-13,,,21234739,"SBI Card",13990.00
2782015,,2024-11-13,,,21292165,"SBI Card",1999.00
2782016,,2024-11-12,,,21292165,"SBI Card",14298.00
2782010,,2024-11-12,,,21292165,"SBI Card",2499.00
2781382,,2024-11-12,,,21234739,"SBI Card",3237.00
2781427,,2024-11-12,,,21234739,"SBI Card",19122.00
2781429,,2024-11-12,,,21234739,"SBI Card",3499.00
2781430,,2024-11-12,,,21234739,"SBI Card",2799.00
2781432,,2024-11-12,,,21234739,"SBI Card",2299.00
2781433,,2024-11-12,,,21234739,"SBI Card",318.00
2781424,,2024-11-12,,,21234739,"SBI Card",2999.00
2781976,,2024-11-12,,,21387593,"SBI Card",6098.00
2781964,,2024-11-12,,,21387593,"SBI Card",1499.00
2781965,,2024-11-12,,,21387593,"SBI Card",11096.00
2781966,,2024-11-12,,,21387593,"SBI Card",3398.00
2774573,,2024-11-12,,,72489306,"AMEX Card",1499.00
2774527,,2024-11-12,,,VPOS1247,"AMEX Card",6177.00
2774528,,2024-11-12,,,VPOS1247,"AMEX Card",6177.00
2774529,,2024-11-12,,,VPOS1247,"AMEX Card",37500.00
2776945,,2024-11-12,,,,"ICICI Card",112.50
2776946,,2024-11-12,,,,"ICICI Card",60.75
2776947,,2024-11-12,,,,"ICICI Card",37.50
2776948,,2024-11-12,,,,"ICICI Card",225.00
2776949,,2024-11-12,,,,"ICICI Card",14564.25
2776950,,2024-11-12,,,,"ICICI Card",74252.25
2776951,,2024-11-12,,,,"ICICI Card",412.50
2776952,,2024-11-12,,,,"ICICI Card",335.25
2776953,,2024-11-12,,,,"ICICI Card",50.00
2774395,,2024-11-12,,,VPOS1247,"AMEX Card",14000.00
2774396,,2024-11-12,,,VPOS1247,"AMEX Card",33496.00
2774334,,2024-11-12,,,72475189,"AMEX Card",3098.00
2774313,,2024-11-12,,,72375642,"AMEX Card",5297.00
2774309,,2024-11-12,,,72353876,"AMEX Card",4998.00
2774272,,2024-11-12,,,72475180,"AMEX Card",2234.00
2774292,,2024-11-12,,,72488991,"AMEX Card",3198.00
2774243,,2024-11-12,,,72492773,"AMEX Card",2799.00
2774205,,2024-11-12,,,VPOS1247,"AMEX Card",8254.00
2774206,,2024-11-12,,,VPOS1247,"AMEX Card",8623.00
2774207,,2024-11-12,,,VPOS1247,"AMEX Card",42750.00
2781607,,2024-11-12,,,21312242,"SBI Card",2718.00
2781608,,2024-11-12,,,21312242,"SBI Card",11596.00
2774087,,2024-11-12,,,72488770,"AMEX Card",6998.00
2774081,,2024-11-12,,,72475180,"AMEX Card",2000.00
2774099,,2024-11-12,,,72488977,"AMEX Card",5097.00
2781516,,2024-11-12,,,21229027,"SBI Card",2999.00
2781523,,2024-11-12,,,21229027,"SBI Card",3098.00
2774008,,2024-11-12,,,72473350,"AMEX Card",13499.00
2780861,,2024-11-12,,,21176667,"SBI Card",2838.00
2782089,,2024-11-12,,,21016601,"SBI Card",2999.50
2782094,,2024-11-12,,,21016601,"SBI Card",6998.00
2782095,,2024-11-12,,,21016601,"SBI Card",6498.00
2782176,,2024-11-12,,,21204024,"SBI Card",2399.20
2782177,,2024-11-12,,,21204024,"SBI Card",699.00
2782101,,2024-11-12,,,21016601,"SBI Card",1819.30
2782102,,2024-11-12,,,21016601,"SBI Card",1249.50
2782098,,2024-11-12,,,21016601,"SBI Card",5298.70
2782099,,2024-11-12,,,21016601,"SBI Card",9906.30
2781230,,2024-11-12,,,21163753,"SBI Card",5498.00
2781226,,2024-11-12,,,21163753,"SBI Card",15497.30
2781223,,2024-11-12,,,21163753,"SBI Card",11405.00
2781187,,2024-11-12,,,21163753,"SBI Card",22999.00
2781188,,2024-11-12,,,21163753,"SBI Card",4499.00
2781189,,2024-11-12,,,21163753,"SBI Card",5599.20
2782443,,2024-11-12,,,21401998,"SBI Card",3798.00
2781849,,2024-11-12,,,21255884,"SBI Card",599.00
2781851,,2024-11-12,,,21292165,"SBI Card",5698.00
2782391,,2024-11-12,,,21373399,"SBI Card",4048.00
2782385,,2024-11-12,,,21373399,"SBI Card",22096.00
2782382,,2024-11-12,,,21373399,"SBI Card",14034.00
2782383,,2024-11-12,,,21373399,"SBI Card",18999.00
2782381,,2024-11-12,,,21373399,"SBI Card",2299.00
2781149,,2024-11-12,,,21337612,"SBI Card",7396.00
2775219,,2024-11-12,,,,"ICICI Card",412.50
2775220,,2024-11-12,,,,"ICICI Card",16013.25
2775221,,2024-11-12,,,,"ICICI Card",74.25
2774942,,2024-11-12,,,80126184,"HDFC Card",5798.00
2775217,,2024-11-12,,,,"ICICI Card",875.00
2775218,,2024-11-12,,,,"ICICI Card",575.00
2782309,,2024-11-12,,,21332106,"SBI Card",1627.50
2782325,,2024-11-12,,,21332106,"SBI Card",3078.60
2782312,,2024-11-12,,,21332106,"SBI Card",12096.00
2774820,,2024-11-12,,,42752871,"HDFC Card",11999.20
2774750,,2024-11-12,,,80142240,"HDFC Card",3299.00
2774630,,2024-11-12,,,VPOS1247,"AMEX Card",8623.00
2774631,,2024-11-12,,,VPOS1247,"AMEX Card",9011.00
2774714,,2024-11-12,,,42745976,"HDFC Card",369.00
2774709,,2024-11-12,,,42745976,"HDFC Card",689.00
2774710,,2024-11-12,,,42745976,"HDFC Card",1649.00
2774711,,2024-11-12,,,42745976,"HDFC Card",2499.00
2774732,,2024-11-11,,,42745976,"HDFC Card",689.00
2774733,,2024-11-11,,,42745976,"HDFC Card",1695.00
2774629,,2024-11-11,,,VPOS1247,"AMEX Card",3498.00
2774754,,2024-11-11,,,80124399,"HDFC Card",4348.00
2774764,,2024-11-11,,,27312739,"HDFC Card",41750.00
2774783,,2024-11-11,,,42752871,"HDFC Card",15548.10
2774784,,2024-11-11,,,42752871,"HDFC Card",6297.00
2774798,,2024-11-11,,,42752871,"HDFC Card",4300.00
2774805,,2024-11-11,,,42752871,"HDFC Card",4998.00
2782343,,2024-11-11,,,21332106,"SBI Card",7485.00
2782344,,2024-11-11,,,21332106,"SBI Card",3748.00
2781725,,2024-11-11,,,21387593,"SBI Card",10295.00
2781726,,2024-11-11,,,21387593,"SBI Card",1499.00
2781727,,2024-11-11,,,21387593,"SBI Card",5099.00
2778237,,2024-11-11,,,,"ICICI Card",352.13
2778191,,2024-11-11,,,,"ICICI Card",1956.25
2778192,,2024-11-11,,,,"ICICI Card",75941.62
2778196,,2024-11-11,,,,"ICICI Card",412.50
2778197,,2024-11-11,,,,"ICICI Card",1150.00
2778198,,2024-11-11,,,,"ICICI Card",60656.25
2778202,,2024-11-11,,,,"ICICI Card",281.25
2778203,,2024-11-11,,,,"ICICI Card",350.00
2781808,,2024-11-11,,,21255884,"SBI Card",3398.00
2782395,,2024-11-11,,,21373399,"SBI Card",23598.00
2782396,,2024-11-11,,,21373399,"SBI Card",19215.00
2782397,,2024-11-11,,,21373399,"SBI Card",19798.00
2782454,,2024-11-11,,,21401998,"SBI Card",2299.00
2781232,,2024-11-11,,,21234739,"SBI Card",2999.00
2781233,,2024-11-11,,,21234739,"SBI Card",2299.00
2781234,,2024-11-11,,,21234739,"SBI Card",4278.40
2781235,,2024-11-11,,,21234739,"SBI Card",1299.00
2780620,,2024-11-11,,,21053035,"SBI Card",2398.00
2780624,,2024-11-11,,,21053035,"SBI Card",3297.00
2782108,,2024-11-11,,,21016601,"SBI Card",2399.20
2782109,,2024-11-11,,,21016601,"SBI Card",10000.00
2782110,,2024-11-11,,,21016601,"SBI Card",5845.00
2782111,,2024-11-11,,,21016601,"SBI Card",2999.00
2782112,,2024-11-11,,,21016601,"SBI Card",5598.00
2782113,,2024-11-11,,,21016601,"SBI Card",2239.20
2782114,,2024-11-11,,,21016601,"SBI Card",10497.00
2780871,,2024-11-11,,,21163753,"SBI Card",4667.00
2780872,,2024-11-11,,,21163753,"SBI Card",2799.00
2780873,,2024-11-11,,,21163753,"SBI Card",18203.00
2780874,,2024-11-11,,,21163753,"SBI Card",25996.00
2780875,,2024-11-11,,,21163753,"SBI Card",3477.00
2780876,,2024-11-11,,,21163753,"SBI Card",7048.00
2774004,,2024-11-11,,,72385926,"AMEX Card",6298.00
2774013,,2024-11-11,,,72473914,"AMEX Card",12646.00
2781589,,2024-11-11,,,21312242,"SBI Card",7396.00
2774204,,2024-11-11,,,VPOS1247,"AMEX Card",15500.00
2774238,,2024-11-11,,,72489042,"AMEX Card",4618.20
2774229,,2024-11-11,,,72488930,"AMEX Card",10193.00
2774298,,2024-11-11,,,72492773,"AMEX Card",11995.00
2774274,,2024-11-11,,,72475284,"AMEX Card",1999.20
2774318,,2024-11-11,,,72454007,"AMEX Card",2499.00
2774329,,2024-11-11,,,72473778,"AMEX Card",10999.00
2774152,,2024-11-11,,,72295712,"AMEX Card",13496.00
2782205,,2024-11-11,,,21204024,"SBI Card",10897.00
2782206,,2024-11-11,,,21204024,"SBI Card",1599.00
2774422,,2024-11-11,,,VPOS1247,"AMEX Card",11040.00
2776823,,2024-11-11,,,,"ICICI Card",1925.00
2776943,,2024-11-11,,,,"ICICI Card",88315.50
2776944,,2024-11-11,,,,"ICICI Card",409.50
2774525,,2024-11-11,,,VPOS1247,"AMEX Card",75.00
2774526,,2024-11-11,,,VPOS1247,"AMEX Card",499.00
2781437,,2024-11-11,,,21255884,"SBI Card",9147.30
2781438,,2024-11-11,,,21255884,"SBI Card",1599.00
2781439,,2024-11-11,,,21255884,"SBI Card",2499.00
2781440,,2024-11-11,,,21255884,"SBI Card",7276.60
2781441,,2024-11-11,,,21255884,"SBI Card",1399.00
2780834,,2024-11-11,,,21176667,"SBI Card",3999.00
2780835,,2024-11-11,,,21176667,"SBI Card",3649.00
2780836,,2024-11-11,,,21176667,"SBI Card",9096.00
2782026,,2024-11-11,,,21390419,"SBI Card",6798.00
2782027,,2024-11-11,,,21390419,"SBI Card",9895.00
2782028,,2024-11-11,,,21390419,"SBI Card",9096.00
2780837,,2024-11-10,,,21176667,"SBI Card",5358.00
2780838,,2024-11-10,,,21176667,"SBI Card",15196.00
2780840,,2024-11-10,,,21176667,"SBI Card",18393.00
2780841,,2024-11-10,,,21176667,"SBI Card",8996.80
2780845,,2024-11-10,,,21176667,"SBI Card",7935.00
2781367,,2024-11-10,,,21234739,"SBI Card",6098.00
2781368,,2024-11-10,,,21234739,"SBI Card",8347.00
2781369,,2024-11-10,,,21234739,"SBI Card",17997.00
2781370,,2024-11-10,,,21234739,"SBI Card",6347.00
2781371,,2024-11-10,,,21234739,"SBI Card",17597.00
2781946,,2024-11-10,,,21292165,"SBI Card",5998.00
2781947,,2024-11-10,,,21292165,"SBI Card",1799.00
2781948,,2024-11-10,,,21292165,"SBI Card",13998.00
2781953,,2024-11-10,,,21292165,"SBI Card",13695.00
2781954,,2024-11-10,,,21292165,"SBI Card",1574.00
2782060,,2024-11-10,,,21390419,"SBI Card",19659.00
2782063,,2024-11-10,,,21390419,"SBI Card",10184.00
2781350,,2024-11-10,,,21234739,"SBI Card",249.00
2781351,,2024-11-10,,,21234739,"SBI Card",19292.00
2781360,,2024-11-10,,,21234739,"SBI Card",6412.00
2781362,,2024-11-10,,,21234739,"SBI Card",3549.00
2781363,,2024-11-10,,,21234739,"SBI Card",2499.00
2781365,,2024-11-10,,,21234739,"SBI Card",799.00
2781942,,2024-11-10,,,21292165,"SBI Card",16096.00
2781943,,2024-11-10,,,21292165,"SBI Card",908.00
2774523,,2024-11-10,,,VPOS1247,"AMEX Card",5853.00
2774524,,2024-11-10,,,VPOS1247,"AMEX Card",20212.00
2774570,,2024-11-10,,,72489277,"AMEX Card",12694.00
2774584,,2024-11-10,,,72506820,"AMEX Card",16843.00
2774581,,2024-11-10,,,72506774,"AMEX Card",798.00
2776811,,2024-11-10,,,,"ICICI Card",362.50
2776812,,2024-11-10,,,,"ICICI Card",812.50
2776813,,2024-11-10,,,,"ICICI Card",162.50
2776814,,2024-11-10,,,,"ICICI Card",175.50
2776815,,2024-11-10,,,,"ICICI Card",37849.50
2776816,,2024-11-10,,,,"ICICI Card",575.00
2776817,,2024-11-10,,,,"ICICI Card",56774.25
2776818,,2024-11-10,,,,"ICICI Card",263.25
2776819,,2024-11-10,,,,"ICICI Card",887.50
2776820,,2024-11-10,,,,"ICICI Card",2037.50
2776821,,2024-11-10,,,,"ICICI Card",366.75
2776822,,2024-11-10,,,,"ICICI Card",79095.75
2774421,,2024-11-10,,,VPOS1247,"AMEX Card",7780.00
2776805,,2024-11-10,,,,"ICICI Card",247.50
2776806,,2024-11-10,,,,"ICICI Card",106755.00
2776807,,2024-11-10,,,,"ICICI Card",247.50
2776808,,2024-11-10,,,,"ICICI Card",2750.00
2776809,,2024-11-10,,,,"ICICI Card",14072.25
2776810,,2024-11-10,,,,"ICICI Card",65.25
2774151,,2024-11-10,,,72295712,"AMEX Card",11125.00
2774158,,2024-11-10,,,72344225,"AMEX Card",10239.10
2774308,,2024-11-10,,,72506820,"AMEX Card",14894.00
2774314,,2024-11-10,,,72375646,"AMEX Card",16397.00
2774311,,2024-11-10,,,72375520,"AMEX Card",5398.00
2774275,,2024-11-10,,,72475300,"AMEX Card",5497.00
2774297,,2024-11-10,,,72492773,"AMEX Card",3499.00
2774284,,2024-11-10,,,72488911,"AMEX Card",6296.00
2774265,,2024-11-10,,,72473327,"AMEX Card",16995.50
2781590,,2024-11-10,,,21312242,"SBI Card",5998.00
2781591,,2024-11-10,,,21312242,"SBI Card",3999.00
2781594,,2024-11-10,,,21312242,"SBI Card",5697.00
2774074,,2024-11-10,,,72473327,"AMEX Card",9897.50
2774090,,2024-11-10,,,72488857,"AMEX Card",2799.00
2774091,,2024-11-10,,,72488873,"AMEX Card",2799.00
2781604,,2024-11-10,,,21312242,"SBI Card",2299.00
2781596,,2024-11-10,,,21312242,"SBI Card",12295.00
2781597,,2024-11-10,,,21312242,"SBI Card",10047.00
2781598,,2024-11-10,,,21312242,"SBI Card",2999.00
2781599,,2024-11-10,,,21312242,"SBI Card",150.00
2781600,,2024-11-10,,,21312242,"SBI Card",1999.00
2780998,,2024-11-10,,,21163753,"SBI Card",21795.00
2781000,,2024-11-10,,,21163753,"SBI Card",7647.00
2781002,,2024-11-10,,,21163753,"SBI Card",2799.00
2781004,,2024-11-10,,,21163753,"SBI Card",758.00
2781009,,2024-11-10,,,21163753,"SBI Card",737.00
2774012,,2024-11-10,,,72473911,"AMEX Card",6999.00
2773999,,2024-11-10,,,72344289,"AMEX Card",1200.00
2780991,,2024-11-10,,,21163753,"SBI Card",2999.00
2780987,,2024-11-10,,,21163753,"SBI Card",4898.00
2780988,,2024-11-10,,,21163753,"SBI Card",7962.00
2780989,,2024-11-10,,,21163753,"SBI Card",3999.00
2780993,,2024-11-10,,,21163753,"SBI Card",16596.00
2780994,,2024-11-10,,,21163753,"SBI Card",26943.00
2780995,,2024-11-10,,,21163753,"SBI Card",19093.00
2780996,,2024-11-10,,,21163753,"SBI Card",12195.00
2780997,,2024-11-10,,,21163753,"SBI Card",11006.00
2780982,,2024-11-10,,,21163753,"SBI Card",2399.00
2780983,,2024-11-10,,,21163753,"SBI Card",13696.00
2780984,,2024-11-10,,,21163753,"SBI Card",7847.00
2780854,,2024-11-10,,,21176667,"SBI Card",14097.00
2781479,,2024-11-10,,,21337612,"SBI Card",6097.00
2781480,,2024-11-10,,,21337612,"SBI Card",4397.00
2781481,,2024-11-10,,,21337612,"SBI Card",12293.00
2781482,,2024-11-10,,,21337612,"SBI Card",1999.00
2782163,,2024-11-10,,,21204024,"SBI Card",4098.00
2780621,,2024-11-10,,,21053035,"SBI Card",7003.00
2780618,,2024-11-10,,,21053035,"SBI Card",2597.00
2780592,,2024-11-10,,,21016601,"SBI Card",3058.80
2780594,,2024-11-10,,,21016601,"SBI Card",1639.20
2780595,,2024-11-10,,,21016601,"SBI Card",999.50
2780596,,2024-11-10,,,21016601,"SBI Card",4499.00
2780597,,2024-11-10,,,21016601,"SBI Card",2999.50
2780598,,2024-11-10,,,21016601,"SBI Card",1999.20
2780599,,2024-11-10,,,21016601,"SBI Card",9198.50
2780600,,2024-11-10,,,21016601,"SBI Card",11198.70
2781803,,2024-11-10,,,21255884,"SBI Card",7599.00
2781806,,2024-11-10,,,21255884,"SBI Card",8294.00
2781807,,2024-11-10,,,21255884,"SBI Card",5249.00
2781809,,2024-11-10,,,21255884,"SBI Card",278.00
2781801,,2024-11-10,,,21255884,"SBI Card",2499.00
2782367,,2024-11-10,,,21373399,"SBI Card",4635.00
2782368,,2024-11-10,,,21373399,"SBI Card",5498.00
2782429,,2024-11-10,,,21401998,"SBI Card",10694.00
2781744,,2024-11-10,,,21387593,"SBI Card",4048.00
2781745,,2024-11-10,,,21387593,"SBI Card",1449.00
2774941,,2024-11-10,,,80126184,"HDFC Card",12795.00
2782256,,2024-11-10,,,21332106,"SBI Card",199.00
2782257,,2024-11-10,,,21332106,"SBI Card",7497.50
2782261,,2024-11-10,,,21332106,"SBI Card",9297.00
2782262,,2024-11-10,,,21332106,"SBI Card",6748.00
2782263,,2024-11-10,,,21332106,"SBI Card",6346.00
2781728,,2024-11-10,,,21387593,"SBI Card",22192.00
2781736,,2024-11-10,,,21387593,"SBI Card",4599.00
2781737,,2024-11-10,,,21387593,"SBI Card",2299.00
2781738,,2024-11-10,,,21387593,"SBI Card",500.00
2781742,,2024-11-10,,,21387593,"SBI Card",2999.00
2774807,,2024-11-10,,,42752871,"HDFC Card",2349.50
2774808,,2024-11-10,,,42752871,"HDFC Card",3499.50
2774800,,2024-11-10,,,42752871,"HDFC Card",2599.00
2774781,,2024-11-10,,,42752871,"HDFC Card",5599.00
2774774,,2024-11-10,,,42752871,"HDFC Card",16044.00
2774775,,2024-11-10,,,42752871,"HDFC Card",8298.50
2774752,,2024-11-10,,,42753912,"HDFC Card",1.00
2774628,,2024-11-10,,,VPOS1247,"AMEX Card",4000.00
2782253,,2024-11-10,,,21332106,"SBI Card",9598.00
2782254,,2024-11-10,,,21332106,"SBI Card",1999.00
2782255,,2024-11-10,,,21332106,"SBI Card",2499.00
2774700,,2024-11-09,,,80141971,"HDFC Card",17997.00
2774625,,2024-11-09,,,VPOS1247,"AMEX Card",1.00
2774626,,2024-11-09,,,VPOS1247,"AMEX Card",15500.00
2774627,,2024-11-09,,,VPOS1247,"AMEX Card",16500.00
2774776,,2024-11-09,,,42752871,"HDFC Card",10197.00
2774777,,2024-11-09,,,42752871,"HDFC Card",4358.70
2774801,,2024-11-09,,,42752871,"HDFC Card",14095.50
2774797,,2024-11-09,,,42752871,"HDFC Card",8197.00
2781739,,2024-11-09,,,21387593,"SBI Card",2999.00
2781740,,2024-11-09,,,21387593,"SBI Card",5597.00
2781741,,2024-11-09,,,21387593,"SBI Card",1999.00
2781729,,2024-11-09,,,21387593,"SBI Card",2799.00
2781730,,2024-11-09,,,21387593,"SBI Card",3699.00
2781731,,2024-11-09,,,21387593,"SBI Card",19197.00
2781732,,2024-11-09,,,21387593,"SBI Card",1799.00
2781733,,2024-11-09,,,21387593,"SBI Card",4099.00
2781734,,2024-11-09,,,21387593,"SBI Card",1197.00
2782264,,2024-11-09,,,21332106,"SBI Card",3499.00
2782259,,2024-11-09,,,21332106,"SBI Card",3349.00
2781743,,2024-11-09,,,21387593,"SBI Card",2599.00
2782370,,2024-11-09,,,21373399,"SBI Card",7255.00
2782371,,2024-11-09,,,21373399,"SBI Card",10395.00
2781802,,2024-11-09,,,21255884,"SBI Card",12394.00
2781804,,2024-11-09,,,21255884,"SBI Card",8797.60
2781805,,2024-11-09,,,21255884,"SBI Card",1599.00
2781800,,2024-11-09,,,21255884,"SBI Card",5547.00
2780593,,2024-11-09,,,21016601,"SBI Card",5499.50
2780590,,2024-11-09,,,21016601,"SBI Card",2799.20
2780591,,2024-11-09,,,21016601,"SBI Card",5798.00
2780612,,2024-11-09,,,21053035,"SBI Card",3697.00
2780613,,2024-11-09,,,21053035,"SBI Card",6295.00
2780617,,2024-11-09,,,21053035,"SBI Card",5297.00
2780614,,2024-11-09,,,21053035,"SBI Card",699.00
2780622,,2024-11-09,,,21053035,"SBI Card",1399.00
2780623,,2024-11-09,,,21053035,"SBI Card",4697.00
2782165,,2024-11-09,,,21204024,"SBI Card",2598.00
2781512,,2024-11-09,,,21229027,"SBI Card",2199.00
2781513,,2024-11-09,,,21229027,"SBI Card",3999.00
2781477,,2024-11-09,,,21337612,"SBI Card",2299.00
2781478,,2024-11-09,,,21337612,"SBI Card",3898.00
2780853,,2024-11-09,,,21176667,"SBI Card",1098.00
2780851,,2024-11-09,,,21176667,"SBI Card",16895.00
2780985,,2024-11-09,,,21163753,"SBI Card",12097.00
2780986,,2024-11-09,,,21163753,"SBI Card",5798.20
2780981,,2024-11-09,,,21163753,"SBI Card",10498.00
2780992,,2024-11-09,,,21163753,"SBI Card",2799.00
2774000,,2024-11-09,,,72344943,"AMEX Card",1599.00
2773997,,2024-11-09,,,72263645,"AMEX Card",6247.00
2773998,,2024-11-09,,,72337981,"AMEX Card",3278.40
2781514,,2024-11-09,,,21229027,"SBI Card",5248.00
2774014,,2024-11-09,,,72473954,"AMEX Card",800.00
2774050,,2024-11-09,,,72343484,"AMEX Card",10597.60
2781010,,2024-11-09,,,21163753,"SBI Card",2899.00
2781011,,2024-11-09,,,21163753,"SBI Card",4636.00
2781005,,2024-11-09,,,21163753,"SBI Card",3993.00
2781003,,2024-11-09,,,21163753,"SBI Card",2549.15
2781001,,2024-11-09,,,21163753,"SBI Card",10097.00
2781007,,2024-11-09,,,21163753,"SBI Card",12397.00
2774111,,2024-11-09,,,72506820,"AMEX Card",35990.00
2774093,,2024-11-09,,,72488874,"AMEX Card",9047.00
2781601,,2024-11-09,,,21312242,"SBI Card",4726.00
2781602,,2024-11-09,,,21312242,"SBI Card",3999.00
2781603,,2024-11-09,,,21312242,"SBI Card",11166.00
2781592,,2024-11-09,,,21312242,"SBI Card",14389.00
2781593,,2024-11-09,,,21312242,"SBI Card",3798.00
2774249,,2024-11-09,,,72506820,"AMEX Card",34594.00
2774246,,2024-11-09,,,72496814,"AMEX Card",6397.00
2774211,,2024-11-09,,,72475180,"AMEX Card",3337.20
2774202,,2024-11-09,,,VPOS1247,"AMEX Card",2176.00
2774203,,2024-11-09,,,VPOS1247,"AMEX Card",16500.00
2774304,,2024-11-09,,,72506760,"AMEX Card",10296.00
2774161,,2024-11-09,,,72344943,"AMEX Card",1599.00
2774357,,2024-11-09,,,72488965,"AMEX Card",5798.00
2774394,,2024-11-09,,,VPOS1247,"AMEX Card",14995.00
2776886,,2024-11-09,,,,"ICICI Card",35665.87
2774580,,2024-11-09,,,72506760,"AMEX Card",5398.00
2774519,,2024-11-09,,,VPOS1247,"AMEX Card",11880.00
2774520,,2024-11-09,,,VPOS1247,"AMEX Card",11940.00
2774521,,2024-11-09,,,VPOS1247,"AMEX Card",14500.00
2774522,,2024-11-09,,,VPOS1247,"AMEX Card",56375.00
2776887,,2024-11-09,,,,"ICICI Card",165.38
2776888,,2024-11-09,,,,"ICICI Card",918.75
2776889,,2024-11-09,,,,"ICICI Card",43187.25
2776890,,2024-11-09,,,,"ICICI Card",200.25
2776891,,2024-11-09,,,,"ICICI Card",800.00
2776892,,2024-11-09,,,,"ICICI Card",162.50
2776893,,2024-11-09,,,,"ICICI Card",150.00
2776894,,2024-11-09,,,,"ICICI Card",9462.37
2776895,,2024-11-09,,,,"ICICI Card",43.88
2776896,,2024-11-09,,,,"ICICI Card",243.75
2781944,,2024-11-09,,,21292165,"SBI Card",3580.00
2781364,,2024-11-09,,,21234739,"SBI Card",12163.00
2781361,,2024-11-09,,,21234739,"SBI Card",2999.00
2781354,,2024-11-09,,,21234739,"SBI Card",7047.00
2781355,,2024-11-09,,,21234739,"SBI Card",3799.00
2781356,,2024-11-09,,,21234739,"SBI Card",23592.00
2781357,,2024-11-09,,,21234739,"SBI Card",18297.00
2781358,,2024-11-09,,,21234739,"SBI Card",1499.00
2781352,,2024-11-09,,,21234739,"SBI Card",15395.00
2781348,,2024-11-09,,,21234739,"SBI Card",9846.00
2781349,,2024-11-09,,,21234739,"SBI Card",14359.00
2782061,,2024-11-09,,,21390419,"SBI Card",7047.00
2782062,,2024-11-09,,,21390419,"SBI Card",6668.00
2782058,,2024-11-09,,,21390419,"SBI Card",1499.00
2782059,,2024-11-09,,,21390419,"SBI Card",2599.00
2781955,,2024-11-09,,,21292165,"SBI Card",8848.00
2781956,,2024-11-09,,,21292165,"SBI Card",3168.00
2781950,,2024-11-09,,,21292165,"SBI Card",2799.00
2781951,,2024-11-09,,,21292165,"SBI Card",1299.00
2780846,,2024-11-09,,,21176667,"SBI Card",7485.00
2780847,,2024-11-09,,,21176667,"SBI Card",1799.00
2780848,,2024-11-09,,,21176667,"SBI Card",11397.00
2780849,,2024-11-09,,,21176667,"SBI Card",8398.00
2780843,,2024-11-09,,,21176667,"SBI Card",5232.00
2780839,,2024-11-09,,,21176667,"SBI Card",3299.00
2780844,,2024-11-08,,,21176667,"SBI Card",12999.00
2780842,,2024-11-08,,,21176667,"SBI Card",17242.00
2780850,,2024-11-08,,,21176667,"SBI Card",8498.00
2781952,,2024-11-08,,,21292165,"SBI Card",13158.00
2781949,,2024-11-08,,,21292165,"SBI Card",1299.00
2782066,,2024-11-08,,,21390419,"SBI Card",10797.00
2781353,,2024-11-08,,,21234739,"SBI Card",2349.00
2781359,,2024-11-08,,,21234739,"SBI Card",2299.00
2781945,,2024-11-08,,,21292165,"SBI Card",12845.00
2781366,,2024-11-08,,,21234739,"SBI Card",4998.00
2774569,,2024-11-08,,,72489277,"AMEX Card",3049.00
2774356,,2024-11-08,,,72488952,"AMEX Card",1249.50
2774359,,2024-11-08,,,VPOS1247,"AMEX Card",1265.00
2774149,,2024-11-08,,,72070719,"AMEX Card",3198.00
2774160,,2024-11-08,,,72344451,"AMEX Card",2299.00
2774283,,2024-11-08,,,72488907,"AMEX Card",2999.00
2774199,,2024-11-08,,,VPOS1247,"AMEX Card",9180.00
2774200,,2024-11-08,,,VPOS1247,"AMEX Card",27340.00
2774201,,2024-11-08,,,VPOS1247,"AMEX Card",33500.00
2781595,,2024-11-08,,,21312242,"SBI Card",12396.00
2774079,,2024-11-08,,,72473954,"AMEX Card",1199.00
2774080,,2024-11-08,,,72475180,"AMEX Card",6298.00
2780999,,2024-11-08,,,21163753,"SBI Card",11846.00
2781006,,2024-11-08,,,21163753,"SBI Card",3299.00
2774065,,2024-11-08,,,72385926,"AMEX Card",3817.00
2780990,,2024-11-08,,,21163753,"SBI Card",5998.00
