"Deposit Date","Pickupt Code","Deposit Slip No","Collection Bank",Location,"Deposit Amount"
15-04-2024,57197,5119700188,"AXIS Cash",PATNA,9500.00
15-04-2024,57199,5719900610,"AXIS Cash",MYSORE,348.00
15-04-2024,57199,5719900611,"AXIS Cash",MYSORE,2433.00
15-04-2024,57220,73960223,"AXIS Cash",BHOPAL,16400.00
15-04-2024,57217,5721700321,"AXIS Cash","NEW DELHI",22500.00
15-04-2024,57200,5720000174,"AXIS Cash",LUCKNOW,6000.00
15-04-2024,57193,5719300317,"AXIS Cash",TRIVANDRUM,15437.00
15-04-2024,57192,5719200238,"AXIS Cash",MUMBAI,1900.00
15-04-2024,57190,5719000357,"AXIS Cash",SURAT,48458.00
15-04-2024,57191,5719100177,"AXIS Cash",AHMEDABAD,27023.00
15-04-2024,57189,5718900639,"AXIS Cash",HYDERABAD,1599.00
15-04-2024,57189,5718900638,"AXIS Cash",HYDERABAD,6390.00
15-04-2024,57187,62551331,"AXIS Cash",BANGALORE,3725.00
15-04-2024,57188,5718800454,"AXIS Cash",PUNE,3000.00
15-04-2024,57188,5718800455,"AXIS Cash",PUNE,4100.00
15-04-2024,57163,5716300389,"AXIS Cash","CASH CORR LOCATION",7000.00
15-04-2024,57162,9985554,"AXIS Cash","CASH CORR LOCATION",8100.00
15-04-2024,57161,407497667,"AXIS Cash","CASH CORR LOCATION",13500.00
15-04-2024,57161,40749766,"AXIS Cash","CASH CORR LOCATION",54100.00
15-04-2024,57164,5716400396,"AXIS Cash","CASH CORR LOCATION",5350.00
15-04-2024,57165,5716500227,"AXIS Cash",REWA,4480.00
15-04-2024,57165,5716500230,"AXIS Cash",REWA,5500.00
15-04-2024,57165,5716500229,"AXIS Cash",REWA,6500.00
15-04-2024,57167,5716700669,"AXIS Cash",AHMEDABAD,3600.00
15-04-2024,57167,5716700667,"AXIS Cash",AHMEDABAD,5760.00
15-04-2024,57167,571670068,"AXIS Cash",AHMEDABAD,5780.00
15-04-2024,57166,79224671,"AXIS Cash",BANGALORE,7720.00
15-04-2024,57168,5716800378,"AXIS Cash","NEW DELHI",8100.00
15-04-2024,57168,5716800379,"AXIS Cash","NEW DELHI",22790.00
15-04-2024,57180,5718000627,"AXIS Cash","CASH CORR LOCATION",1368.00
15-04-2024,57180,5718000626,"AXIS Cash","CASH CORR LOCATION",3268.00
15-04-2024,57180,5718000625,"AXIS Cash","CASH CORR LOCATION",3545.00
15-04-2024,57177,5717700373,"AXIS Cash","NEW DELHI",4180.00
15-04-2024,57174,9746812,"AXIS Cash",BANGALORE,9560.00
15-04-2024,57185,73082726,"AXIS Cash",PUNE,24600.00
15-04-2024,57184,5718400621,"AXIS Cash",CALICUT,1097.00
15-04-2024,57184,5718400620,"AXIS Cash",CALICUT,1797.00
15-04-2024,57143,61531009,"AXIS Cash",TIRUPATHI,23610.00
15-04-2024,57139,5713900534,"AXIS Cash","CASH CORR LOCATION",12890.00
15-04-2024,57135,9910,"AXIS Cash",HYDERABAD,4440.00
15-04-2024,57137,5713700452,"AXIS Cash",HYDERABAD,999.00
15-04-2024,57147,60451051,"AXIS Cash",BHUBANESHWAR,13000.00
15-04-2024,57146,41426304,"AXIS Cash",MANGALORE,24210.00
15-04-2024,57144,5714400387,"AXIS Cash",CHENNAI,3200.00
15-04-2024,57144,5714400388,"AXIS Cash",CHENNAI,4030.00
15-04-2024,57144,5614400386,"AXIS Cash",CHENNAI,5055.00
15-04-2024,57154,5751540465,"AXIS Cash",PUNE,28370.00
15-04-2024,57155,5718800483,"AXIS Cash",MUMBAI,10000.00
15-04-2024,57152,73874006,"AXIS Cash","CASH CORR LOCATION",9638.00
15-04-2024,57160,5716000310,"AXIS Cash",COIMBATORE,33877.00
15-04-2024,57157,73882174,"AXIS Cash","CASH CORR LOCATION",21430.00
15-04-2024,57156,62126680,"AXIS Cash",CHENNAI,10770.00
15-04-2024,57128,5712800560,"AXIS Cash",MUMBAI,1960.00
15-04-2024,57128,5712800561,"AXIS Cash",MUMBAI,9660.00
15-04-2024,57129,5712900599,"AXIS Cash",BANGALORE,11200.00
15-04-2024,57130,95531321,"AXIS Cash","CASH CORR LOCATION",40760.00
15-04-2024,57131,79139765,"AXIS Cash","CASH CORR LOCATION",22483.00
15-04-2024,57133,513300646,"AXIS Cash",NASHIK,10770.00
15-04-2024,57134,58996908,"AXIS Cash",BANGALORE,28070.00
15-04-2024,57115,61006365,"AXIS Cash",HYDERABAD,22531.00
15-04-2024,57118,62016659,"AXIS Cash",VELLORE,5154.00
15-04-2024,57120,73452661,"AXIS Cash",BANGALORE,50300.00
15-04-2024,57116,3306155,"AXIS Cash","KOCHI / ERNAKULAM",9070.00
15-04-2024,57127,80375303,"AXIS Cash",JAMSHEDPUR,6920.00
15-04-2024,57126,40960540,"AXIS Cash","CASH CORR LOCATION",61800.00
15-04-2024,57110,5711000569,"AXIS Cash",BAREILLY,7230.00
15-04-2024,57109,5710900344,"AXIS Cash",CHENNAI,2700.00
15-04-2024,57109,5710900345,"AXIS Cash",CHENNAI,6230.00
15-04-2024,57111,5711100645,"AXIS Cash",CHENNAI,500.00
15-04-2024,57111,5711100646,"AXIS Cash",CHENNAI,600.00
15-04-2024,57111,5711100647,"AXIS Cash",CHENNAI,4450.00
15-04-2024,57108,79162429,"AXIS Cash",MYSORE,9330.00
15-04-2024,57100,5710000677,"AXIS Cash",CHENNAI,619.00
15-04-2024,57100,5710000681,"AXIS Cash",CHENNAI,2147.00
15-04-2024,57100,5710000680,"AXIS Cash",CHENNAI,3654.00
15-04-2024,57065,74458997,"AXIS Cash",RANCHI,8110.00
15-04-2024,41106,59276920,"AXIS Cash",SULTANPUR-228001,39580.00
15-04-2024,37015,3569200096,"AXIS Cash",HYDERABAD,9000.00
15-04-2024,55572,62464303,"AXIS Cash","CASH CORR LOCATION",7000.00
15-04-2024,57064,74457692,"AXIS Cash",RANCHI,22950.00
12-04-2024,57064,74457691,"AXIS Cash",RANCHI,4810.00
12-04-2024,55572,8161766,"AXIS Cash","CASH CORR LOCATION",7700.00
12-04-2024,41106,59276919,"AXIS Cash",SULTANPUR-228001,6200.00
12-04-2024,57065,74458996,"AXIS Cash",RANCHI,17015.00
12-04-2024,57100,5710000676,"AXIS Cash",CHENNAI,9757.00
12-04-2024,57100,5710000675,"AXIS Cash",CHENNAI,17459.00
12-04-2024,57108,79162428,"AXIS Cash",MYSORE,13850.00
12-04-2024,57111,5711100643,"AXIS Cash",CHENNAI,4870.00
12-04-2024,57111,5711100644,"AXIS Cash",CHENNAI,19160.00
12-04-2024,57114,73112150,"AXIS Cash",HYDERABAD,11750.00
12-04-2024,57109,5710900343,"AXIS Cash",CHENNAI,1000.00
12-04-2024,57110,5711000568,"AXIS Cash",BAREILLY,14565.00
12-04-2024,57126,40960539,"AXIS Cash","CASH CORR LOCATION",38930.00
12-04-2024,57124,60267566,"AXIS Cash",GUWAHATI,63355.00
12-04-2024,57127,80375301,"AXIS Cash",JAMSHEDPUR,4650.00
12-04-2024,57120,73452659,"AXIS Cash",BANGALORE,1770.00
12-04-2024,57118,62016658,"AXIS Cash",VELLORE,4919.00
12-04-2024,57115,61006364,"AXIS Cash",HYDERABAD,2100.00
12-04-2024,57134,58996906,"AXIS Cash",BANGALORE,11400.00
12-04-2024,57133,5713300644,"AXIS Cash",NASHIK,5290.00
12-04-2024,57133,5713300645,"AXIS Cash",NASHIK,14151.00
12-04-2024,57131,79139764,"AXIS Cash","CASH CORR LOCATION",36300.00
12-04-2024,57130,95531320,"AXIS Cash","CASH CORR LOCATION",20525.00
12-04-2024,57128,5712800559,"AXIS Cash",MUMBAI,6290.00
12-04-2024,57128,5712800558,"AXIS Cash",MUMBAI,7920.00
12-04-2024,57129,5712900598,"AXIS Cash",BANGALORE,16850.00
12-04-2024,57156,62126678,"AXIS Cash",CHENNAI,13387.00
12-04-2024,57157,73882173,"AXIS Cash","CASH CORR LOCATION",7590.00
12-04-2024,57160,5716000309,"AXIS Cash",COIMBATORE,12825.00
12-04-2024,57152,73874005,"AXIS Cash","CASH CORR LOCATION",5380.00
12-04-2024,57153,8430584,"AXIS Cash","CASH CORR LOCATION",8120.00
12-04-2024,57154,5715400463,"AXIS Cash",PUNE,7500.00
12-04-2024,57154,5715400464,"AXIS Cash",PUNE,7550.00
12-04-2024,57144,5714400385,"AXIS Cash",CHENNAI,3990.00
12-04-2024,57146,41426303,"AXIS Cash",MANGALORE,20300.00
12-04-2024,57147,60413575,"AXIS Cash",BHUBANESHWAR,21000.00
12-04-2024,57137,5713700451,"AXIS Cash",HYDERABAD,699.00
12-04-2024,57139,5712900533,"AXIS Cash","CASH CORR LOCATION",17870.00
12-04-2024,57143,61531008,"AXIS Cash",TIRUPATHI,15490.00
12-04-2024,57184,5718400619,"AXIS Cash",CALICUT,5631.00
12-04-2024,57183,58948936,"AXIS Cash","CASH CORR LOCATION",3280.00
12-04-2024,57185,73734575,"AXIS Cash",PUNE,9600.00
12-04-2024,57177,5717700372,"AXIS Cash","NEW DELHI",3600.00
12-04-2024,57180,5718000623,"AXIS Cash","CASH CORR LOCATION",10002.00
12-04-2024,57168,5716800377,"AXIS Cash","NEW DELHI",15220.00
12-04-2024,57166,79224670,"AXIS Cash",BANGALORE,3960.00
12-04-2024,57167,5716700666,"AXIS Cash",AHMEDABAD,520.00
12-04-2024,57167,5716700665,"AXIS Cash",AHMEDABAD,8740.00
12-04-2024,57165,5716500226,"AXIS Cash",REWA,22870.00
12-04-2024,57164,5716400395,"AXIS Cash","CASH CORR LOCATION",2926.00
12-04-2024,57161,40749765,"AXIS Cash","CASH CORR LOCATION",11000.00
12-04-2024,57162,9985553,"AXIS Cash","CASH CORR LOCATION",3400.00
12-04-2024,57163,5716300388,"AXIS Cash","CASH CORR LOCATION",4850.00
12-04-2024,57188,5718800453,"AXIS Cash",PUNE,17900.00
12-04-2024,57187,62551330,"AXIS Cash",BANGALORE,2500.00
12-04-2024,57189,5718900635,"AXIS Cash",HYDERABAD,2405.00
12-04-2024,57189,5718900636,"AXIS Cash",HYDERABAD,4247.00
12-04-2024,57189,5718900637,"AXIS Cash",HYDERABAD,7686.00
12-04-2024,57191,5419100176,"AXIS Cash",AHMEDABAD,3151.00
12-04-2024,57190,5719000356,"AXIS Cash",SURAT,17752.00
12-04-2024,57200,5720000173,"AXIS Cash",LUCKNOW,10000.00
12-04-2024,57217,5721700320,"AXIS Cash","NEW DELHI",10830.00
12-04-2024,57220,73960221,"AXIS Cash",BHOPAL,5685.00
12-04-2024,57199,5719900609,"AXIS Cash",MYSORE,1249.00
12-04-2024,57198,61006294,"AXIS Cash",HYDERABAD,4560.00
12-04-2024,57194,5719400376,"AXIS Cash",LUCKNOW,24885.00
12-04-2024,57509,74849085,"AXIS Cash",INDORE,900.00
12-04-2024,57513,96141262,"AXIS Cash","KOTA - RAJASTHAN",10500.00
12-04-2024,57505,60011366,"AXIS Cash",BANGALORE,7000.00
12-04-2024,57508,74848349,"AXIS Cash",INDORE,11100.00
12-04-2024,57543,5754300318,"AXIS Cash","NEW DELHI",6400.00
12-04-2024,57543,5754300319,"AXIS Cash","NEW DELHI",11755.00
12-04-2024,57528,59288193,"AXIS Cash","KOTA - RAJASTHAN",16282.00
12-04-2024,57531,34672945,"AXIS Cash",CHANDIGARH,37330.00
12-04-2024,57536,79571635,"AXIS Cash",HAPUR,32463.00
12-04-2024,57299,73412411,"AXIS Cash",KANPUR,6140.00
12-04-2024,57291,79693520,"AXIS Cash",RAJKOT,15000.00
12-04-2024,57263,74609941,"AXIS Cash",RANCHI,1720.00
12-04-2024,57267,74212524,"AXIS Cash",HUBLI,22580.00
12-04-2024,57551,5755100341,"AXIS Cash",LUCKNOW,23400.00
12-04-2024,57609,79907613,"AXIS Cash",BANGALORE,10090.00
12-04-2024,57653,5765300285,"AXIS Cash",JAIPUR,4950.00
12-04-2024,57653,5765300286,"AXIS Cash",JAIPUR,9710.00
12-04-2024,57638,5763800278,"AXIS Cash",RAJKOT,20000.00
12-04-2024,57625,5762500342,"AXIS Cash",AJMER,8172.00
12-04-2024,57621,5762100270,"AXIS Cash",AHMEDABAD,9857.00
12-04-2024,57749,59333524,"AXIS Cash",CHANDIGARH,6510.00
12-04-2024,57748,5774800218,"AXIS Cash",UDAIPUR,5897.00
12-04-2024,57681,80082062,"AXIS Cash",AURANGABAD,28489.00
12-04-2024,57724,5433445,"AXIS Cash",GUWAHATI,25800.00
12-04-2024,57774,74741236,"AXIS Cash",ROHTAK,17000.00
12-04-2024,57761,5776100313,"AXIS Cash",NAVSARI,6539.00
12-04-2024,57754,32100917,"AXIS Cash","PURNIA / PURNEA",17000.00
12-04-2024,57791,5779100260,"AXIS Cash",BANGALORE,8190.00
12-04-2024,57787,5778700302,"AXIS Cash",KOLKATA,1000.00
12-04-2024,57787,5778700303,"AXIS Cash",KOLKATA,5673.00
12-04-2024,57782,5778200134,"AXIS Cash","NEW DELHI",4800.00
12-04-2024,57784,8772563,"AXIS Cash",ROORKEE,2047.00
12-04-2024,57794,5779400266,"AXIS Cash",DEHRADUN,8251.00
12-04-2024,57816,62506903,"AXIS Cash",BANGALORE,6860.00
12-04-2024,57832,49476508,"AXIS Cash",KAKINADA,2924.00
12-04-2024,57839,58147295,"AXIS Cash",SIKAR,7200.00
12-04-2024,57848,5784800062,"AXIS Cash",HYDERABAD,588.00
12-04-2024,57848,5784800063,"AXIS Cash",HYDERABAD,4272.00
12-04-2024,57847,62549632,"AXIS Cash",PANAJI,4390.00
12-04-2024,57847,62549631,"AXIS Cash",PANAJI,5821.00
12-04-2024,57840,73978668,"AXIS Cash",NIZAMABAD,1250.00
12-04-2024,57845,5784500163,"AXIS Cash",MUMBAI,400.00
12-04-2024,57845,5784500164,"AXIS Cash",MUMBAI,10000.00
12-04-2024,57867,5786700152,"AXIS Cash",HYDERABAD,5390.00
12-04-2024,57850,5785000211,"AXIS Cash","NEW DELHI",5500.00
12-04-2024,65583,8558300163,"AXIS Cash",VIJAYAWADA,32500.00
12-04-2024,57899,79716778,"AXIS Cash",AHMEDABAD,12800.00
12-04-2024,57890,60983788,"AXIS Cash",GORAKHPUR,17137.00
12-04-2024,87301,616039379,"AXIS Cash",CHANDIGARH,1500.00
12-04-2024,87636,8763600267,"AXIS Cash","NEW DELHI",9000.00
12-04-2024,87652,8765200387,"AXIS Cash",AMBALA,8000.00
12-04-2024,85706,8696796,"AXIS Cash","CASH CORR LOCATION",1600.00
12-04-2024,85853,58801913,"AXIS Cash",BANGALORE,6620.00
12-04-2024,85491,79866541,"AXIS Cash",BANGALORE,17500.00
12-04-2024,99122,60867889,"AXIS Cash","NEW DELHI",31000.00
12-04-2024,99134,2942021,"AXIS Cash",MUMBAI,20500.00
12-04-2024,99134,9685139,"AXIS Cash",MUMBAI,39000.00
12-04-2024,99120,9912000680,"AXIS Cash","NEW DELHI",12500.00
12-04-2024,99120,9912000681,"AXIS Cash","NEW DELHI",85500.00
12-04-2024,99160,80514710,"AXIS Cash",MUMBAI,116250.00
12-04-2024,99119,9911900722,"AXIS Cash","NEW DELHI",14000.00
12-04-2024,99119,9911900721,"AXIS Cash","NEW DELHI",42000.00
12-04-2024,99118,9911800714,"AXIS Cash","CASH CORR LOCATION",48500.00
12-04-2024,99118,9911800715,"AXIS Cash","CASH CORR LOCATION",53500.00
12-04-2024,99117,9911700726,"AXIS Cash","NEW DELHI",74250.00
12-04-2024,99117,9911700728,"AXIS Cash","NEW DELHI",112000.00
12-04-2024,99117,9911700727,"AXIS Cash","NEW DELHI",309750.00
12-04-2024,88456,2122699,"AXIS Cash","CASH CORR LOCATION",31280.00
12-04-2024,91516,9151600474,"AXIS Cash",KOLKATA,52810.00
12-04-2024,91516,9151600475,"AXIS Cash",KOLKATA,79400.00
12-04-2024,99158,9915800727,"ICICI Cash",DELHI,573400.00
12-04-2024,99133,6029799835,"ICICI Cash",LUCKNOW,455200.00
12-04-2024,99123,6030266024,"ICICI Cash",DELHI,40390.00
12-04-2024,85913,6030408068,"ICICI Cash",COIMBATORE,41400.00
12-04-2024,85906,8590600025,"ICICI Cash",BHATINDA,3230.00
12-04-2024,85906,8590600026,"ICICI Cash",BHATINDA,11010.00
12-04-2024,85782,6030028675,"ICICI Cash",HANUMANGARH,3450.00
12-04-2024,85788,6030053471,"ICICI Cash","AMBALA CANTT BRANCH",29940.00
12-04-2024,85792,6030225615,"ICICI Cash",MEERUT,31490.00
12-04-2024,85837,8583700067,"ICICI Cash",BHATINDA,2300.00
12-04-2024,85837,8583700068,"ICICI Cash",BHATINDA,16500.00
12-04-2024,85875,6026759691,"ICICI Cash",COIMBATORE,17800.00
12-04-2024,85889,6030135580,"ICICI Cash",BANGALORE,8100.00
12-04-2024,62766,6689900549,"ICICI Cash",CHENNAI,5450.00
12-04-2024,65646,6564600049,"ICICI Cash","MYSORE - RPC",4300.00
12-04-2024,65646,6564600048,"ICICI Cash","MYSORE - RPC",6200.00
12-04-2024,55735,6030504461,"ICICI Cash",JALLANDHAR,77990.00
12-04-2024,55736,6027602824,"ICICI Cash",BHATINDA,8560.00
12-04-2024,65894,6589400009,"ICICI Cash","CHANNAPATNA - 571501",53680.00
12-04-2024,65894,6589400008,"ICICI Cash","CHANNAPATNA - 571501",88180.00
12-04-2024,65894,0035618915,"ICICI Cash","CHANNAPATNA - 571501",141860.00
12-04-2024,65836,6030043225,"ICICI Cash",RISHIKESH,1900.00
12-04-2024,65836,0000065836,"ICICI Cash",RISHIKESH,24320.00
12-04-2024,65710,6029216038,"ICICI Cash",JAIPUR,3230.00
12-04-2024,65723,6572300157,"ICICI Cash",VELLORE-632001,13100.00
12-04-2024,65723,6572300158,"ICICI Cash",VELLORE-632001,22840.00
12-04-2024,65760,6576000108,"ICICI Cash","PRATAPGARH -312605",9400.00
12-04-2024,65760,6576000107,"ICICI Cash","PRATAPGARH -312605",20400.00
12-04-2024,85719,8571900169,"ICICI Cash",DELHI,43100.00
12-04-2024,85740,0034607556,"ICICI Cash",AGRA,40040.00
12-04-2024,85763,6027602044,"ICICI Cash",BHATINDA,13910.00
12-04-2024,85764,8576400136,"ICICI Cash",DELHI,23800.00
12-04-2024,85764,8576400135,"ICICI Cash",DELHI,45500.00
12-04-2024,85766,6030225620,"ICICI Cash",MEERUT,33865.00
12-04-2024,35778,6028472945,"ICICI Cash","JAUNPUR 222001",20000.00
12-04-2024,35755,3575500083,"ICICI Cash","ETAWAH  206001",2500.00
12-04-2024,25757,6030073362,"ICICI Cash",DELHI,1700.00
12-04-2024,25564,6024809523,"ICICI Cash",KANPUR,29400.00
12-04-2024,25623,2562300082,"ICICI Cash",HALDWANI,5200.00
12-04-2024,25623,2562300081,"ICICI Cash",HALDWANI,5900.00
12-04-2024,25752,2575200071,"ICICI Cash",DELHI,13000.00
12-04-2024,34808,3480800579,"ICICI Cash","KUMBAKONAM - THANJVUR - 612001",2730.00
12-04-2024,34808,3480800580,"ICICI Cash","KUMBAKONAM - THANJVUR - 612001",6720.00
12-04-2024,35732,3573200132,"ICICI Cash",DELHI,150.00
12-04-2024,35732,3573200133,"ICICI Cash",DELHI,14200.00
12-04-2024,35753,3575300090,"ICICI Cash","UNNAO  209801 ONLY CASH",6750.00
12-04-2024,15774,6026735775,"ICICI Cash","GONDA  271001",5200.00
12-04-2024,15773,1577300100,"ICICI Cash",GORAKHPUR,2000.00
12-04-2024,15773,1577300099,"ICICI Cash",GORAKHPUR,4400.00
12-04-2024,15626,1562600118,"ICICI Cash",JAIPUR,53700.00
12-04-2024,15729,1572900103,"ICICI Cash",AMRITSAR,11820.00
12-04-2024,15771,6030094573,"ICICI Cash",BUDAUN,21840.00
12-04-2024,99204,9920400335,"AXIS Cash","NEW DELHI",79260.00
12-04-2024,99204,9920400334,"AXIS Cash","NEW DELHI",192200.00
12-04-2024,99205,9920500177,"AXIS Cash",CHANDIGARH,28720.00
12-04-2024,99205,9920500178,"AXIS Cash",CHANDIGARH,120500.00
12-04-2024,99206,79923811,"AXIS Cash",BANGALORE,16375.00
12-04-2024,99164,9916400599,"AXIS Cash","CASH CORR LOCATION",198800.00
12-04-2024,99164,9916400600,"AXIS Cash","CASH CORR LOCATION",225550.00
12-04-2024,99201,9920100338,"AXIS Cash",AHMEDABAD,406200.00
12-04-2024,99009,9900900727,IDFC,DELHICASH,262200.00
12-04-2024,99009,9900900728,IDFC,DELHICASH,588000.00
12-04-2024,99008,3523483,IDFC,MUMBAICASH,515500.00
12-04-2024,5724,3025007,IDFC,CHANDIGARH,259300.00
12-04-2024,MADGAR,6028562238,"ICICI Cash","GURDASPUR - 143521",9800.00
12-04-2024,MADGAR,6027932444,"ICICI Cash",KURNOOL,24520.00
12-04-2024,MADGAR,6029246628,"ICICI Cash","TIRUPPATTUR (N.ARCOT)VELLORE-635601",4660.00
12-04-2024,99159,6030505379,"ICICI Cash",DELHI,54500.00
12-04-2024,99024,3025274,IDFC,CHANDICORR,528310.00
12-04-2024,99035,Y9469306,IDFC,KOLCASH,476350.00
12-04-2024,99032,9903200725,IDFC,DELHICASH,23000.00
12-04-2024,99032,9903200726,IDFC,DELHICASH,202500.00
12-04-2024,99124,9912400729,IDFC,DELHICASH,95500.00
12-04-2024,99124,9912400730,IDFC,DELHICASH,264400.00
12-04-2024,99115,9911500672,IDFC,DELHICASH,135300.00
